Allergy,Anxiety,Genetics,Peer_Pressure,Attention_Disorder,Smoking,Lung_Cancer,Yellow_Fingers,Coughing,Fatigue,Car_Accident
-0.5751655671395137,0.690329903103126,0.04079094587030818,0.613565022451823,0.8398111696600602,0.03375289975513206,-1.1044387049612507,-0.6699253320957409,0.39543524093644095,0.8062700441447392,-0.5449014161976427
0.4675493494668148,-0.40145965294355546,-0.34484117509117573,-0.9751220904769882,-0.4302882832390726,0.6302255832996955,0.13652489173893817,0.5221993321440337,-0.7691979875901173,0.30809482590451415,-0.776259883369488
0.18790609468620545,0.5576488572438438,-0.7585908239866987,0.1319128417461224,-1.599314801942016,0.4124915355258819,0.1498278699951558,0.09811913933850525,-0.3155071005325401,0.48342041303427913,0.5435409534175005
0.7921358478103255,-0.36880870950749434,0.3500658155239793,-0.26676375674977937,0.5372699274273744,0.19615031181726342,-0.1524999960387909,-0.4916576393511479,-0.7514924018516996,0.4574757731594406,-0.5391229241261729
-0.7176560109194601,0.5124229547586163,-0.18314051802495968,-0.11720496998406205,0.01900587305850886,0.34955708054854656,0.05308066215331996,0.08615766685821946,1.1896441042051187,-0.7581971391093246,-0.19543268141684236
-0.7756925958456251,0.08720658138367088,-0.7467641830830241,-0.27094105234090904,-1.524197105533062,0.38451335321037206,0.7279094345582902,-0.17284983038626378,1.8493392148715262,-1.9063808076469013,3.6591585136116622
0.9835092487530712,-0.20312031131756303,-0.4816499832395942,0.15030569494448098,-0.6656834104761239,-0.5286371814753215,-0.8817951117463162,-1.083016858567237,-1.038962704732158,0.8888714916103613,-0.6506835840099067
-0.5729385708082235,-0.3817508878726634,-0.31085808072311893,0.3566901449826083,0.18526889050137796,-1.2177054110229522,-1.13875427883463,-0.3933430033782086,0.2593483569521476,1.0007705405097143,-1.0621051786764804
-0.11392299363567227,-0.5036931320522875,-0.06920754367258275,-0.0972119901362436,0.30188236707152294,-0.8529018454735262,-1.374568693988938,-0.9890367885327916,-0.4352073165443045,0.9759588328219194,-1.0891360019803669
0.05623511306602769,0.5579346193704517,-0.17608223348845287,-0.9297241665135847,-0.11010688679058882,1.7077685551317114,0.07882370489239728,2.0607730694179143,-0.09532137344136594,-0.059541474152189126,-0.8627694622999265
0.4217317551593953,-0.753471329388367,0.16899359125543478,0.44576971337851146,0.795105739267461,-1.5799345990401468,-1.4368272130186097,-0.16354353914661374,-1.0443671297605708,1.3507010111609288,-0.5719744144633189
-0.3606319423460205,-0.0349779711036311,0.8165799956997881,0.9883835287420131,0.9457912469797453,-0.5534221629837363,0.3080175648744986,-0.9873931032553134,0.6444830837580464,-0.6062203635741343,0.3803222328961262
-0.47872466388688983,-0.25440531178592374,0.17489476343136956,0.09120958507301213,0.7044425726051204,-0.763169665443756,-1.0216129309402624,-1.055305023168544,0.11804989921368497,1.0584710100543817,-0.794473525875649
0.6739858375153649,-0.09779124449934407,-0.12635132815055616,-0.44529809663106046,0.49565796905753995,0.2584961892685906,-0.8310851188899607,-0.1311724140817104,-1.066063818805223,0.8234230519464656,-0.7047179597679755
0.38661001505616266,0.8932739416297681,0.40337270505001754,-0.632656343644616,0.9528190780209513,1.6077652231213029,0.5643659246744251,1.7649079649524007,-0.25581136314335423,-0.06496786527565733,0.760979238816365
-0.8567073335688327,0.1772056126132706,0.45351257402717704,-0.12508331923203664,1.0179922055332098,0.6281197794107688,0.6156742942736922,0.28939059426441366,1.7643961206799512,-1.8694750087630572,-0.20097431903685278
0.5002841835432881,0.6542066002373699,0.44246613931624945,-0.8638008560562556,0.9453357274805696,2.6107446195341004,1.3967589607810136,2.666359291074149,0.48313466651747544,-0.6967399492378363,0.19406954069508994
0.13141231926407082,0.09477961991343653,0.23874201317006238,0.7723593410034517,1.2258275980842723,-0.8257480479345204,-1.078792465851157,-1.099560247208779,-1.0736931602898954,0.9200136425403181,0.07764607361250887
-0.5307954207072549,0.4961769310592534,0.46225581346008493,-0.28198889783415626,1.3109422901422927,0.9617216722165904,1.3213358666157322,0.47885030061398043,1.732649948697194,-2.2478236936519234,0.8591503111617449
0.9870536331177091,-0.871141345745593,-0.43382918575295526,-0.39140828433347097,-0.8249533078311414,-0.7325438082026896,-0.6252819368572617,-0.8806143943967779,-1.5814265760600041,0.28539586218486923,-0.9752217939973334
-0.11019319759992752,-0.1482322338621722,0.9733727963359893,-0.8215099411795765,0.4130320652948193,1.110170658387511,2.5329464133401536,0.9808856083233097,2.1899229217863203,-2.787014785838111,2.037153247884017
-0.38652100135090506,0.33222083969010185,-0.06785293903202194,0.6730180304594817,0.5296181984035936,-0.36316176121885047,-0.8024016153097301,-0.8557195555123236,0.18014634161733975,0.9778708691378416,-0.9926718332232778
-0.4138214996898435,0.17153302660310477,0.6173356620567187,0.7401966305631307,0.8136302167010127,-0.34798063560787074,-0.5288867952188101,-1.0225844236328152,0.1958086058884633,0.5819940182505783,-0.3547015730743644
0.40576287687216106,0.39474595327099626,0.5048251058746047,-0.30688087391532015,0.6229127276406901,1.179087375386581,1.4523958591121555,1.428459028240223,0.6602490236156968,-0.883556455221081,-0.35789027452706984
0.41190639058116774,0.8902841130819437,0.9895085753531581,-0.9582441976560514,0.8060842679862404,2.4519260432995487,-0.08613702858551003,2.5632569300527233,-1.3193488223164538,0.22391235192880063,0.007300984044853311
-0.8766996938151508,-0.9492640568843693,-0.5461392577993678,-0.7377127581882676,-0.5806152365374135,-0.2683917085422865,-0.21197075833936946,-1.0603186813234615,0.6080299367204361,0.04181155675359175,-0.9303655026274241
0.33749751146345863,0.6363058837859759,-0.675660080795728,-0.8238795964249432,-1.0365203470442763,1.8852166069288143,-0.01820262331847323,2.3846332330963107,-1.1077118220629787,0.34236106986462744,-0.18152305010426828
-0.22519205443034562,0.05196869105906465,-0.6712464276908585,-0.2958081026942163,-1.0075838243890631,0.36260129436504285,0.6080307164584307,-0.0067225257396248276,0.6746299900192455,-0.8151089231191324,0.8347073053191528
-0.7217882548843293,-0.8590304889116078,0.17976712407250472,0.5853394798596507,0.6064548507155392,-1.7774237629376546,-1.4431320544587873,0.5960006824087373,0.6783445678193637,0.8522754418016313,-0.4640937538311377
-0.6401098278183364,-0.5094087466211539,-0.6677720017126616,0.585642387032328,-0.9907189175869816,-1.218680031248411,-0.8290199878912917,-0.7878765370156089,0.264541922900929,0.4234380107485571,-0.09799941127906557
0.17513410794759676,-0.9830519001529898,-0.8617261822597517,0.3119430454824812,-1.732339853849294,-1.737095148266518,0.362900041158926,0.4340429045632678,-0.30856384955361366,0.23528786108453048,0.3355510983137
-0.29601042075892425,-0.21395604582483418,0.8852835291600354,-0.8009508835956309,0.5617616035738735,0.9216216426725544,-0.6210053251749827,0.5433147666694533,-0.6887667818145589,0.5821158246220453,-0.7556640460220351
-0.5742572114061479,0.895412022502516,0.4120139295733809,-0.39209460280091646,0.9157550702825046,0.7725904324545089,0.2935768637744738,0.8956040334098059,0.48887249261069843,-0.11395930838607703,-0.1098554051857966
-0.21064932376361645,0.5351449931770378,-0.7924966849188744,0.21289081203440996,-1.4764463977560573,-0.05429019200196546,-0.6204454105955836,-0.6018246028478839,-0.2077329248858481,0.8252382193888699,-0.3297955153025769
0.0073682614747137,-0.8311271412201386,-0.0866675561403234,0.030210324235421027,0.15749222691552206,-1.2946283634196663,-1.3973773981305833,-0.6193076826212904,-1.010787584594305,1.2841685226985262,-1.1384244592338457
-0.47567803527156594,-0.371855470754322,-0.23130503194496876,0.9151791801749407,-0.4159423442932071,-1.0930299338623721,-1.3423079943285758,-0.966463024960687,0.22439721414203828,1.076595340441264,-1.0966749750013565
-0.1653176295695562,0.38022188497695786,-0.01593385926349966,-0.17640016015935323,0.39601064586362605,0.5030925299888399,0.6666331142845465,0.15335004383185616,1.00932328917802,-0.9677507194395935,-0.25930171279864844
0.9503692719526089,-0.6742862933261917,0.5417653554028032,-0.39929807381848414,0.6835383923038428,-0.10115932527652219,0.6089979575867287,-0.39291957316308085,-0.06856975138190917,-0.0033678583000498518,-0.14893125378644917
0.4179231989393193,-0.022436773554384226,0.8871695123237577,0.9637403511947107,1.077606783441135,-0.6765476065082605,1.229375631313824,-0.7557881330730796,0.7864864911588665,-1.1588183511532484,0.5112852386510788
0.15913263824780222,-0.33203410495737673,0.09401181385874335,-0.3180437260128155,0.5056961780845292,-0.6533613707007111,-1.1545799008377409,-1.0760875540528154,-1.025496892232248,0.9894227045730293,-0.7205918969078867
0.17549516267516663,-0.6899026582586225,0.8172570297648925,0.8407813681929621,0.7931991408211737,-1.442995004686245,0.35416375825852087,-0.2342798381377438,-0.007701030852451819,-0.14973891717194773,0.5894039818263597
-0.8023474337480636,-0.9535566151573085,-0.4668254252747124,-0.08291428721818184,-0.5145446562646747,-1.353677411561983,-1.0460638392407209,-0.4697397182259469,0.3587597726729652,0.8064435064261424,-0.9189070679967949
-0.30409899403618224,0.3980609297263584,-0.49641712536768257,0.7344809110861854,-0.43556555106259803,0.027202913090284418,-0.26078108705973313,-0.7146663382990389,-0.37039916074150037,0.7322569856862032,-1.0200736530122905
0.4554431128250056,0.23542176226813138,0.3676522282934842,0.20770710792333147,0.8896340971889808,0.08286489517993079,-0.573730134988841,-0.37270748144626475,-1.216878387337228,0.655689054707594,-0.2249848556500981
-0.7141439989904144,-0.041342597728594166,-0.8225666186563427,-0.8526430265165454,-2.046383265736564,1.1505635969496049,1.566751252838676,1.3230980169668236,2.672081625704679,-2.50525681824997,5.633380539826999
0.7042724535515055,0.5802540473597828,0.32228767963420824,0.5263009241236636,0.7985256232425322,-0.3331863512224849,-0.5658745115364724,-0.8432939821736986,-1.207725775026564,0.6167276675817419,-0.4089274371112757
0.4799112477799119,0.8317218923103231,-0.5074548336359326,-0.5396666288271337,-0.6692202296332421,1.3150326080065116,0.7995065948552798,1.7046956570481622,-0.29267163476149827,-0.2605166578898964,-0.3456274103442766
-0.001330797197412803,0.9830185883610019,-0.9016952992178573,-0.13907201943562497,-2.1501143386999497,0.4704205315380229,-0.25019263255620605,0.07559131153970952,-0.7038108341623868,0.7683053455332168,0.5783901111107643
-0.1043952015359737,0.839341871129232,-0.8288474765667733,-0.4296319011303973,-1.4604334133660544,1.2897892374282112,0.9088386839488971,1.5761365614732152,0.6486304118481064,-0.6551235395613448,1.1915911621134976
0.6980925987838167,-0.1322318848271462,-0.9247216267150122,0.9760543298912712,-1.8405231338473997,-0.6737328697572442,0.2795632642728621,-0.8062805270639749,-0.8999682656650573,0.0627228678396595,-0.3216398264841479
-0.17553988401714737,-0.03382905030804584,0.8906066520320375,-0.3489040411142559,0.8742338351662122,0.39990531563380405,0.7589021533048197,0.09050955850440937,0.8833872304554743,-1.1384769352360338,0.07241798008476832
-0.08092259173329608,-0.405368955382184,0.48040193554614397,0.42872926406499046,1.257204938023093,-1.2590928646798807,-1.0146684104925547,-0.5582445790080856,-0.7717537188583734,1.130049710423108,0.9889742168256579
-0.7942391684734333,-0.20410543418555682,-0.7932611448657036,0.17350269934428297,-1.3311537188106004,-0.5335037774196268,0.3693339415421413,-1.14490603567728,1.1701859398835865,-1.1616752311549432,1.0913518099142863
0.9720870698991426,-0.5610524221095776,0.1337928536338695,0.23917335346287616,0.5454805318406475,-1.2024805994795296,-1.3275522540028626,-0.6759221763042993,-1.1836632901665483,1.043449162271543,-1.03639686741296
-0.36642092974323837,-0.8765962296085139,0.7611041551484101,-0.8751457349175322,0.555760060142633,0.6343198943759922,-0.15275234647962938,0.2916462109947773,-0.0411118959577766,0.33279875568170425,-0.9073190677520259
0.7256169656897535,-0.9128260570543385,-0.835014020913257,-0.7157408350728507,-1.7142026478056007,-0.5850802486824004,0.861408036468832,-1.1400227113225179,-0.5791294931866015,0.1061634543761482,0.9429612033818356
0.03937977581556029,0.6421493825785687,0.7804056742378767,-0.6417450979748223,1.3552382760423842,1.6131408054957972,2.07969634788799,1.843239213337637,1.6775489882336792,-2.5251762712775503,2.2555507776850305
0.2696102987846716,0.40359743746373544,0.3684015348250178,0.372303664788066,0.9149330737628921,-0.1233046559095299,-0.8884491068855119,-0.8207565118946478,-1.0093630505633757,1.0991561158786178,-0.3739079485376939
-0.4900793126564922,0.5640787658966546,-0.725901582661163,-0.3236000760954978,-1.1825415196658693,1.591961649142401,1.4604166551609166,1.875937419059412,2.0759758247085878,-2.2480606390269164,1.8018559827945735
-0.6318215078717009,-0.7391217381306261,-0.7539917146417394,-0.0695502709091933,-1.7298278153725895,-1.1001763116538945,-0.6063350074356042,-0.8402643432708978,0.24740240446929582,0.5546958314171969,0.6033273888586377
-0.8135668475733617,-0.49378363967805927,-0.12639879529582632,0.628510053312143,0.16742919136112627,-1.3581206454243528,-1.4065141075572964,-0.6421421039257525,0.8709780232007799,0.6016488277064638,-1.0094518774682302
-0.48132996829317465,0.13121973990987357,-0.16356566309972087,-0.3783301171378519,-0.3190975102567041,0.7228959337543065,-0.3904991547572554,0.4099558533239178,0.07029278681395926,0.3732335748436007,-1.0912581951469984
-0.0782941670926558,0.43946417206549016,-0.09554488410950635,-0.8882998783103531,-0.10961423489057297,1.2822070636766585,0.019372205541136212,1.6367123133970154,-0.22158885557813443,0.16121043770051557,-0.8555990502937336
-0.14351469848893772,0.9349146822783252,0.03301140425078586,-0.21791002875534926,0.4388891093361734,0.8945307494378801,0.43091554679059235,0.5921687879051033,0.5053967413623418,-0.36781080593823035,-0.48632950472039105
-0.2007503548234133,0.6367715925640953,0.8010506832779687,0.7670942261057454,1.0239822596021555,0.060276669991466976,1.3085759160220056,-0.5053234871819644,1.7242686584899851,-2.1396058132785147,1.6664269111229273
-0.4623002735087829,-0.8044582998513374,-0.37423828464553477,-0.6811327249381172,-0.36201841441793764,-0.4818788685398569,-1.0481533532968994,-0.9867231401203548,0.10157805151993136,0.9248139545240567,-0.9801289241290589
0.3190209265377604,-0.3084458647722019,0.5223604060412792,-0.5406858712497564,1.1318217127862427,0.3043110389608115,0.46798695713576005,0.0031786281748667137,-0.9127225243429067,0.05302642298563184,0.2502095795496384
-0.18738965833892518,0.9061344340662989,0.5608493834215431,-0.10145771545819993,1.4329915613237887,0.9048211018005724,0.4345082135353361,0.7764417977179734,0.4737207473548522,-0.19709149388559963,1.5249492638334357
0.6266070448356207,0.21945483518053233,-0.6621791278641638,0.24470274792552305,-1.4095507340007387,-0.41681449605106713,-0.47991503959129644,-1.0239844013700505,-1.198109452582791,0.5081577191842334,-0.18944051608769058
-0.3509913669520244,-0.7716202596030011,-0.47059622274545676,-0.4968230553303121,-0.4732265165963931,-0.45613733172363297,-0.7287127991015092,-1.2097712455266245,0.20328685598951043,0.3780085311480639,-1.005786517687519
-0.9572164657607749,0.8466031583284641,0.5079361300759861,0.5372383734222455,0.8102284204382231,-0.19160572308025953,-0.010579341820372104,-0.8280910447319166,0.9170552811229957,-0.471069848815527,0.17123459005127512
0.6676427937461109,-0.414224843157317,0.6028632253254682,0.3079162236502375,0.9480633394253721,-0.9907835274785867,-0.6803575953691889,-0.9323737343793497,-1.1934663903425977,0.5230807386934306,-0.046185059097672065
-0.8594701689800912,-0.5232551176392151,0.036411949795696286,0.13384748552064019,0.4774591438864995,-0.8799597516898265,-1.2913339245566036,-0.9546911883396059,0.637929311217215,0.782068770713765,-0.6502112761639062
0.27565099157188966,0.6008882896847434,0.6219617556160113,0.1386644969080233,1.2544903393508176,0.06599609752598316,-0.4785836034219324,-0.49912605699382356,-0.9651207452002916,0.5305267514212664,-1.1181205046058489
0.4004790378152787,-0.1489811224697577,-0.7562453649946841,0.038162321736053384,-1.3547803941439946,-0.5296854602788782,-0.3398240911770962,-1.142155877091956,-1.043298066130994,0.38902049502210573,0.19695230247921616
0.36772812657354037,0.0786750319138314,-0.03760754911185504,0.772801266472757,-0.051548566589861435,-0.6131023098998313,-1.1183640375719095,-0.960997795066346,-1.3689979822299445,0.819382003119108,-1.0877447154864828
-0.16376851683623062,-0.7905229423809084,-0.35120944903484297,0.1443775152610407,-0.17310547145655045,-1.363588139070789,-1.2632473817483696,-0.523320962327886,-0.1941596441927963,1.0860898303301245,-1.1345636987719065
-0.05736129602243811,0.7776598382820128,0.24986240630730872,-0.5546366059660888,0.8726532234753865,1.1923775757608022,-0.07083329853575283,1.1707876731508322,-0.16376909215832253,0.658889567649673,-0.28698232534646156
-0.692958263191211,0.5111653737185027,-0.9843799335168246,0.9648639360011391,-1.956728256482323,0.3682743843221616,0.6340478346634543,0.006774215940925562,1.5236037165120695,-1.4070743228158613,1.4419876346738456
0.5173596829134313,0.5186185424963319,-0.676994629870421,-0.14093380959499124,-1.0244107074712858,1.0300108330316873,1.5619144063848336,1.1307690760045466,0.6979236249043168,-0.8843269455923598,-0.547437650977848
0.28211931867528395,0.6649307612942157,-0.07044590597537237,0.1603687940826144,0.9237919251802649,0.5208197514504628,-0.36767421049836746,-0.009971924864062745,-1.0330188761850496,0.3044600853275278,-0.6385251269800696
0.9886739453084514,0.6586330892713188,-0.42777466564568445,0.08177290911561941,-0.8737818060637815,-0.13734315921674733,0.01634229066302035,-0.9182468161480055,-0.5427507801048381,0.5605057460214905,-0.4782477784195459
0.2803288195988931,-0.5088750303989991,0.05284184560453453,0.3411290057279939,0.7512397174797757,-1.0910632049870506,-1.3314630618899448,-0.8165234426778181,-1.314656660283215,1.0057993713685862,-0.8238568947900817
-0.996488077086656,0.7383354143805094,-0.808619698610624,-0.6780177990201521,-1.812416507563555,1.6478640434020988,3.065970613005153,2.2243192423259703,2.9538547918139324,-2.720930623511056,2.2475437006884444
-0.24354738908226148,-0.011854563972747423,0.8274519887776726,-0.8158874450893594,0.7771134335763566,1.5402222955700708,0.9616160273468126,2.051077135485731,1.0984034609391289,-1.2387245482971265,0.8302050208404341
-0.6768213612539713,-0.6689870445626827,0.23591672442014788,0.9960658255024575,0.8172804452459551,-1.5291344626412924,-1.3821045214185277,0.010648383760535332,0.3526677110575837,0.9944024560692095,-0.468490963470758
-0.16344169742139192,-0.11158333527008546,-0.7394822895632773,-0.1316580972900594,-1.586171942318246,0.02989618959291621,0.12289302522736506,-0.6139030416036614,-0.40794319268232165,0.1966087880773726,1.5226323801593071
0.28641910394725256,0.6372335163279161,0.7756364326069123,-0.21078446518817362,0.4807122513687044,0.8990784348303221,-0.45898221367468023,1.016577845972226,-1.381566488983935,0.5227660789577987,-0.89686010478604
-0.759890562945672,-0.6890327181366016,0.4461393694617375,0.03783129992647605,0.9557362404217843,-0.949458194528217,-1.2065360837937733,-1.0821505545757266,0.8869245372306506,0.4837474470706243,-0.10341559204732848
0.9462361431217221,-0.49926856320998825,-0.10368198437047771,-0.8358841233856606,0.15360474773942537,0.22915559456650283,-0.2493807526383295,-0.4151016813308994,-0.9861385016236194,0.9308345735855039,-1.0882494552804607
-0.9899677249487091,0.928547261653164,-0.9256053118038541,0.2953265541955499,-1.6502988619279788,0.22809918490586778,-0.13796004503747517,-0.49169716045629064,1.108829597925511,-0.8335226541328317,0.5032806528347606
-0.8404854497008469,0.8288203762738648,0.9174082524166425,0.2289606089586591,0.3585605446345447,0.2350269772296449,1.349395885362102,-0.3197930162117374,2.5232874483525665,-2.4110038079442186,0.9160342778144906
-0.27398634671177224,-0.25468027588604225,0.19122557546316954,0.9966343532450064,0.6905252538258554,-0.7206081739165345,-0.975424665846582,-0.9810559115803115,-0.720836685562497,1.1328606056448893,-0.6992819112012648
-0.3263293124296842,0.462139197318999,0.8692837648433402,0.035588204228388376,0.7950808801015145,0.33870041594544653,0.8640558579857716,-0.1008422236698149,1.2004238126918276,-1.408099274529665,0.7751728609435261
0.22136152473327275,0.6495962527441592,-0.31808597350772816,0.9304866634714521,-0.3023690577383055,0.11740263005928335,-0.7793530109394319,-0.2871537652703505,-1.2935943739618032,0.5998013499723878,-0.9105888923047358
0.18025822255878343,0.9968187851026362,0.5852620551374412,0.983519015874222,0.8961692850050126,-0.32492510027837823,-0.46749533727912485,-0.9071234615317169,-1.128872256421281,0.6805625889546493,-0.12354676388015799
0.9995047250416358,-0.507841430862124,-0.10188993724289075,0.6470094891181413,0.31977364738767583,-1.342664170583957,-1.3648034026090639,-0.4293190688754649,-0.8891198966771401,1.34779677107677,-1.1250727628269754
0.7813318766913251,0.23376383697540004,-0.1798137636753312,0.5165479458840978,-0.04610340031216096,-0.4655912010028974,-1.1824540121102154,-0.5989680002392411,-1.3242467597737193,0.673399678103713,-1.0357007951872652
0.04487019435374573,-0.44135196002454147,0.2262453243305096,0.9641387509920376,0.6387474740088349,-1.0983775648610696,-1.2820260650582973,-0.5129061159058979,-0.6813628493991494,1.1862660035012844,-0.6438519344306284
-0.7471478073745517,-0.8915832243965294,0.1412745740181145,0.6278144801008407,0.405792677136035,-1.8509821974854022,-1.4633546756764462,0.90010180769422,1.0780964441069214,0.25110835892780814,-0.5641392349630235
0.509078938595777,-0.17066013037445238,-0.5482323166344609,0.608759010966412,-0.7990782120788413,-0.6852877697272092,-0.5932381420466187,-1.3074518810230034,-1.6325261445594057,0.0037968447253090634,-0.5255964464507686
-0.683763190172356,0.8256936375574524,0.49172157678664363,0.23970747083964428,0.9631081837961505,-0.34330389838539693,-0.7753902081995718,-1.059366164936106,0.5455910715454407,0.13773340435610293,0.6719808515107318
0.3026583088970145,-0.16530798947834224,0.786392887771179,0.5343612986891666,0.7750790271450215,-0.9522295013664196,0.15628004921247776,-0.6611102551140451,-0.7662101897453254,0.15587124082808798,-0.27377760753228525
0.2609974648747786,0.9676361436609962,-0.12903413883964077,0.5448379337080014,0.5858423263774991,-0.2960598391690193,-1.0370052194015635,-0.7656104280280012,-0.904753188768089,1.1339566484569221,-1.0286836177249534
0.3841860680159599,0.18486974412092172,-0.6010422487036549,-0.2649832800520808,-1.009367842372074,-0.08361604329710412,-0.1535575623694214,-0.6468073924689388,-1.0772108166740373,0.5954412677104647,0.011884184447831186
0.9654036016462861,0.5081872104224674,0.7111053066659272,0.36788074362642686,0.848072405216706,0.43449383144576936,1.292055495073019,0.20730595262179796,0.27839942367338655,-0.8400223359792252,0.5596944093318513
0.8454776395924615,0.9631001515126554,-0.24062269883455656,0.9664010412066251,-0.03141490029096654,-0.043479481947426755,-0.05487502615955121,-0.5771904229064222,-0.7836482593708088,0.328194985317582,-0.8367869229838892
0.699358129148208,-0.9512808872954874,-0.884487481668303,0.18216629206042523,-1.723432146862467,-1.5884425107163191,-0.0030172996374804436,0.019432994782117168,-0.8287797542875066,0.47845881736280627,-0.20034337609030436
-0.5757429147709974,0.8283576980734422,0.6585996692170313,-0.09373480346521013,1.1471612511511877,0.9342676919052385,0.9276018947015331,0.7690012533390089,1.8367776338979862,-2.048614625408564,0.9481370429169207
-0.1313518619680727,-0.16210794788282712,-0.43717456108154074,-0.6229157261116496,-0.29657676751645073,0.8443614812277868,0.7500320052546111,0.7654050638394049,0.5859513493429451,-0.5135437853924704,-1.11851634953403
-0.665626516744944,-0.9215619474805936,-0.8353008195780891,0.5842852934910248,-1.175194862649348,-1.8588650535327442,0.4156399643985245,0.651862477784883,0.794444651049473,-0.6024526860883754,0.7408910567203061
-0.4282156005292239,-0.5616566417145297,-0.8316417130533971,0.67736897646273,-1.8687386023099823,-1.5588375508856083,-0.7707836870370123,-0.06512590555372202,-0.3381634363642188,0.9303181881812752,0.7700284648079958
-0.001967377792124525,0.8726517247331238,-0.2541096311047082,-0.9211241836083577,-0.4523196431397306,1.197926226733535,0.15058728064914026,1.4503605537360473,-0.1360281656349165,0.03204613405085847,-0.6558605335328322
0.30869267523754496,-0.4150974854737277,-0.3553660773558467,-0.6281980913064542,-0.4525647701711473,-0.23960864407384364,-0.30842736837575685,-0.6699435136728679,-1.451611842631239,-0.009800333919231248,-0.555123067129004
-0.15147984016552019,-0.195753966369284,0.8131651267101199,-0.35789109221536686,1.0952252800237772,0.15693008013321494,-0.10721962292373864,-0.4968390217666752,0.028562994581026416,0.335344849060278,0.4938934883440364
0.30590214375109626,0.5760319373534559,0.8323300287953685,-0.2939986443278335,1.0256939156745322,0.5317874636031398,1.2504015084521103,0.15712326484108913,0.6554647356320339,-1.0337760990287346,2.0385521623116736
-0.645568304427991,-0.3849381664963516,0.5055574663284603,-0.37038048886055086,0.5753759066229661,0.43834216232652995,-0.21298779139113022,-0.08983076963070573,0.6251032004166781,-0.11520127428755798,-0.6590396684012594
